paragraph|author
Dès le cinquième jour, Étienne n'alluma plus que pour manger.  Les morceaux ne passaient pas, lorsqu'il les avalait dans la nuit.  Cette nuit interminable, complète, toujours du même noir, était sa grande souffrance.  Il avait beau dormir en sûreté, être pourvu de pain, avoir chaud, jamais la nuit n'avait pesé si lourdement à son crâne. Elle lui semblait être comme l'écrasement même de ses pensées. Maintenant, voilà qu'il vivait de vols!  Malgré ses théories communistes, les vieux scrupules d'éducation se soulevaient, il se contentait de pain sec, rognait sa portion.  Mais comment faire? il fallait bien vivre, sa tâche n'était pas remplie.  Une autre honte l'accablait, le remords de cette ivresse sauvage, du genièvre bu dans le grand froid, l'estomac vide, et qui l'avait jeté sur Chaval, armé d'un couteau.  Cela remuait en lui tout un inconnu d'épouvante, le mal héréditaire, la longue hérédité de soûlerie, ne tolérant plus une goutte d'alcool sans tomber à la fureur homicide.  Finirait-il donc en assassin?  Lorsqu'il s'était trouvé à l'abri, dans ce calme profond de la terre, pris d'une satiété de violence, il avait dormi deux jours d'un sommeil de brute, gorgée, assommée; et l'écoeurement persistait, il vivait moulu, la bouche amère, la tête malade, comme à la suite de quelque terrible noce.  Une semaine s'écoula; les Maheu, avertis, ne purent envoyer une chandelle: il fallut renoncer à voir clair, même pour manger.|Zola
--J'en ai cinq, tu vois, dit-elle.  Je veux bien t'en donner trois... Seulement, il faut me jurer que tu vas décider ta mère à nous marier. En voilà assez, de cette vie en l'air! Avec ça, maman me reproche toutes les bouchées que je mange...  Jure, jure d'abord.|Zola
--Ça n'avance à rien que tu te ronges, dit Maheu d'une voix sourde. Nous ne sommes pas au bout peut-être.|Zola
Lorsque Étienne arriva, Jean-Bart sortait de l'ombre, les lanternes accrochées aux tréteaux brûlaient encore, dans l'aube naissante. Au-dessus des bâtiments obscurs, un échappement s'élevait comme une aigrette blanche, délicatement teintée de carmin.  Il passa par l'escalier du criblage, pour se rendre à la recette.|Zola
Et il continua de gronder, mais le sommeil le reprit à son tour, ses reproches s'embarrassèrent, s'éteignirent dans un nouveau ronflement.|Zola
Cependant, Négrel s'en allait avec Dansaert, qui s'était contenté d'approuver d'un mouvement continu de la tête.  Et leurs voix, de nouveau, s'élevèrent: ils venaient de s'arrêter encore, ils examinaient le boisage de la galerie, dont les haveurs avaient l'entretien sur une longueur de dix mètres, en arrière de la taille.|Zola
Près de trois mille charbonniers étaient au rendez-vous, une foule grouillante, des hommes, des femmes, des enfants, emplissant peu à peu la clairière, débordant au loin sous les arbres; et des retardataires arrivaient toujours, le flot des têtes, noyé d'ombre, s'élargissait jusqu'aux taillis voisins.  Un grondement en sortait, pareil à un vent d'orage, dans cette forêt immobile et glacée.|Zola
L'image de Chaval la hantait, et elle parlait de lui confusément, elle racontait leur existence de chien, le seul jour où il s'était montré gentil, à Jean-Bart, les autres jours de sottises et de gifles, quand il la tuait de ses caresses, après l'avoir rouée de coups.|Zola
Sans répondre, Chaval, après quelques secondes d'hébétement, se remua par terre, détira ses membres.  Il se ramassait avec peine, il resta un instant sur les genoux, en boule, faisant de sa main, au fond de sa poche, une besogne qu'on ne voyait pas.  Puis, quand il fut debout, il se rua de nouveau, la gorge gonflée d'un hurlement sauvage.|Zola
Alors, Étienne et Catherine, comme il arrivait près d'eux, l'aperçurent qui s'étranglait entre les roches.  Il avait buté, il s'était cassé les deux jambes de devant.  D'un dernier effort, il se traîna quelques mètres; mais ses flancs ne passaient plus, il restait enveloppé, garrotté par la terre.  Et sa tête saignante s'allongea, chercha encore une fente, de ses gros yeux troubles.  L'eau le recouvrait rapidement, il se mit à hennir, du râle prolongé, atroce, dont les autres chevaux étaient morts déjà, dans l'écurie.  Ce fut une agonie effroyable, cette vieille bête, fracassée, immobilisée, se débattant à cette profondeur, loin du jour.  Son cri de détresse ne cessait pas, le flot noyait sa crinière, qu'il le poussait plus rauque, de sa bouche tendue et grande ouverte.  Il y eut un dernier ronflement, le bruit sourd d'un tonneau qui s'emplit.  Puis un grand silence tomba.|Zola
--Laissez-la donc, vieux! c'est la demoiselle de la Piolaine! cria la Maheude au grand-père, en reconnaissant Cécile, dont une femme avait déchiré la voilette.|Zola
Étienne, debout, regardait les portraits de l'empereur et de l'impératrice, collés contre le mur.  Il les en aurait arrachés depuis longtemps, sans la famille qui les défendait, pour l'ornement.  Aussi murmura-t-il, les dents serrées:|Zola
L'entrevue eut lieu le mardi matin, le jour où le coron tombait à la misère noire.  Elle fut moins cordiale que la première.  Maheu parla encore, expliqua que les camarades les envoyaient demander si ces messieurs n'avaient rien de nouveau à leur dire.  D'abord, M. Hennebeau affecta la surprise: aucun ordre ne lui était parvenu, les choses ne pouvaient changer, tant que les mineurs s'entêteraient dans leur révolte détestable; et cette raideur autoritaire produisit l'effet le plus fâcheux, à tel point que, si les délégués s'étaient dérangés avec des intentions conciliantes, la façon dont on les recevait aurait suffi à les faire s'obstiner davantage.  Ensuite, le directeur voulut bien chercher un terrain de concessions mutuelles: ainsi, les ouvriers accepteraient le paiement du boisage à part, tandis que la Compagnie hausserait ce paiement des deux centimes dont on l'accusait de profiter.  Du reste, il ajoutait qu'il prenait l'offre sur lui, que rien n'était résolu, qu'il se flattait pourtant d'obtenir à Paris cette concession.  Mais les délégués refusèrent et répétèrent leurs exigences: le maintien de l'ancien système, avec une hausse de cinq centimes par berline.  Alors, il avoua qu'il pouvait traiter tout de suite, il les pressa d'accepter, au nom de leurs femmes et de leurs petits mourant de faim.  Et, les yeux à terre, le crâne dur, ils dirent non, toujours non, d'un branle farouche.  On se sépara brutalement.  M. Hennebeau faisait claquer les portes. Étienne, Maheu et les autres s'en allaient, tapant leurs gros talons sur le pavé, dans la rage muette des vaincus poussés à bout.|Zola
Et, à la volée, il donna un premier coup de hache dans la porte de la boutique.  Des camarades l'avaient suivi, Levaque, Maheu et quelques autres.  Mais les femmes s'acharnaient.  Cécile était retombée des doigts de Bonnemort dans les mains de la Brûlé.  A quatre pattes, Lydie et Bébert, conduits par Jeanlin, se glissaient entre les jupes, pour voir le derrière à la dame.  Déjà, on la tiraillait, ses vêtements craquaient, lorsqu'un homme à cheval parut, poussant sa bête, cravachant ceux qui ne se rangeaient pas assez vite.|Zola
--Des bêtises! répéta Souvarine.  Votre Karl Marx en est encore à vouloir laisser agir les forces naturelles.  Pas de politique, pas de conspiration, n'est-ce pas? tout au grand jour, et uniquement pour la hausse des salaires...  Fichez-moi donc la paix, avec votre évolution! Allumez le feu aux quatre coins des villes, fauchez les peuples, rasez tout, et quand il ne restera plus rien de ce monde pourri, peut-être en repoussera-t-il un meilleur.|Zola
Des huées s'élevaient, et l'on fut surpris d'apercevoir, debout sur le tronc, le père Bonnemort en train de parler au milieu du vacarme. Jusque-là, Mouque et lui s'étaient tenus absorbés, dans cet air qu'ils avaient de toujours réfléchir à des choses anciennes.  Sans doute il cédait à une de ces crises soudaines de bavardage, qui, parfois, remuaient en lui le passé, si violemment, que des souvenirs remontaient et coulaient de ses lèvres, pendant des heures.  Un grand silence s'était fait, on écoutait ce vieillard, d'une pâleur de spectre sous la lune; et, comme il racontait des choses sans liens immédiats avec la discussion, de longues histoires que personne ne pouvait comprendre, le saisissement augmenta.  C'était de sa jeunesse qu'il causait, il disait la mort de ses deux oncles écrasés au Voreux, puis il passait à la fluxion de poitrine qui avait emporté sa femme. Pourtant, il ne lâchait pas son idée: ça n'avait jamais bien marché, et ça ne marcherait jamais bien.  Ainsi, dans la forêt, ils s'étaient réunis cinq cents, parce que le roi ne voulait pas diminuer les heures de travail; mais il resta court, il commença le récit d'une autre grève: il en avait tant vu! Toutes aboutissaient sous ces arbres, ici au Plan-des-Dames, là-bas à la Charbonnerie, plus loin encore vers le Saut-du-Loup.  Des fois il gelait, des fois il faisait chaud.  Un soir, il avait plu si fort, qu'on était rentré sans avoir rien pu se dire.  Et les soldats du roi arrivaient, et ça finissait par des coups de fusil.|Zola
Mouque parut avec Bataille, qu'il conduisait à la corvée; et il dut le tenir des deux mains, le vieux cheval somnolent s'était brusquement cabré, la tête allongée vers le puits, hennissant à la mort.|Zola
Zacharie avait obtenu d'être parmi les ouvriers d'élite mis à l'abattage.  C'était un poste d'honneur qu'on se disputait.  Et il s'emportait, lorsqu'on voulait le relayer, après ses deux heures de corvée réglementaire.  Il volait le tour des camarades, il refusait de lâcher la rivelaine.  Sa galerie bientôt fut en avance sur les autres, il s'y battait contre la houille d'un élan si farouche, qu'on entendait monter du boyau le souffle grondant de sa poitrine, pareil au ronflement de quelque forge intérieure.  Quand il en sortait, boueux et noir, ivre de fatigue, il tombait par terre, on devait l'envelopper dans une couverture.  Puis, chancelant encore, il s'y replongeait, et la lutte recommençait, les grands coups sourds, les plaintes étouffées, un enragement victorieux de massacre.  Le pis était que le charbon devenait dur, il cassa deux fois son outil, exaspéré de ne plus avancer si vite.  Il souffrait aussi de la chaleur, une chaleur qui augmentait à chaque mètre d'avancement, insupportable au fond de cette trouée mince, où l'air ne pouvait circuler.  Un ventilateur à bras fonctionnait bien, mais l'aérage s'établissait mal, on retira à trois reprises des haveurs évanouis, que l'asphyxie étranglait.|Zola
Maheu reprit sa marche lourde, d'un mur à l'autre, de son air de boeuf assommé.  Raidi sur sa chaise, le père Bonnemort n'avait pas même levé la tête.  Alzire non plus ne disait rien, tâchait de ne pas trembler, pour leur éviter de la peine; mais, malgré son courage à souffrir, elle tremblait si fort par moments, qu'on entendait contre la couverture le frisson de son maigre corps de fillette infirme; pendant que, de ses grands yeux ouverts, elle regardait au plafond le pâle reflet des jardins tout blancs, qui éclairait la pièce d'une lueur de lune.|Zola
Alors, Étienne se mit à lire l'affiche.  C'était un avis de la Compagnie aux mineurs de toutes les fosses.  Elle les avertissait que, devant le peu de soin apporté au boisage, lasse d'infliger des amendes inutiles, elle avait pris la résolution d'appliquer un nouveau mode de paiement, pour l'abattage de la houille.  Désormais, elle paierait le boisage à part, au mètre cube de bois descendu et employé, en se basant sur la quantité nécessaire à un bon travail.  Le prix de la berline de charbon abattu serait naturellement baissé, dans une proportion de cinquante centimes à quarante, suivant d'ailleurs la nature et l'éloignement des tailles.  Et un calcul assez obscur tâchait d'établir que cette diminution de dix centimes se trouverait exactement compensée par le prix du boisage.  Du reste, la Compagnie ajoutait que, voulant laisser à chacun le temps de se convaincre des avantages présentés par ce nouveau mode, elle comptait seulement l'appliquer à partir du lundi, 1er décembre.|Zola
La Pierronne prit un air profondément dégoûté.  Ces chanteuses, ça donnait toutes les maladies.  Il y en avait une, à Joiselle, qui avait empoisonné une fosse.|Zola
Au nouveau chantier de Maheu, le travail était pénible.  Cette partie de la veine Filonnière s'amincissait, à ce point que les haveurs, écrasés entre le mur et le toit, s'écorchaient les coudes, dans l'abattage.  En outre, elle devenait très humide, on redoutait d'heure en heure un coup d'eau, un de ces brusques torrents qui crèvent les roches et emportent les hommes.  La veille, Étienne, comme il enfonçait violemment sa rivelaine et la retirait, avait reçu au visage le jet d'une source; mais ce n'était qu'une alerte, la taille en était restée simplement plus mouillée et plus malsaine.  D'ailleurs, il ne songeait guère aux accidents possibles, il s'oubliait là maintenant avec les camarades, insoucieux du péril.  On vivait dans le grisou, sans même en sentir la pesanteur sur les paupières, l'envoilement de toile d'araignée qu'il laissait aux cils.  Parfois quand la flamme des lampes pâlissait et bleuissait davantage, on songeait à lui, un mineur mettait la tête contre la veine, pour écouter le petit bruit du gaz, un bruit de bulles d'air bouillonnant à chaque fente.  Mais la menace continuelle étaient les éboulements: car, outre l'insuffisance des boisages, toujours bâclés trop vite, les terres ne tenaient pas, détrempées par les eaux.|Zola
