paragraph|author
Elle me demanda des nouvelles de son père; puis elle devina ma fatigue, et alla s'occuper de mon gîte; tandis que le comte me faisait donner à manger, car je mourais de faim. Ma chambre fut celle qui se trouvait au-dessus de la sienne, celle de sa tante; elle m'y fit conduire par le comte, après avoir mis le pied sur la première marche de l'escalier en délibérant sans doute avec elle-même si elle m'y accompagnerait; je me retournai, elle rougit, me souhaita un bon sommeil, et se retira précipitamment. Quand je descendis pour dîner, j'appris les désastres de Waterloo, la fuite de Napoléon, la marche des alliés sur Paris et le retour probable des Bourbons. Ces événements étaient tout pour le comte, ils ne furent rien pour nous. Savez-vous la plus grande nouvelle, après les enfants caressés, car je ne vous parle pas de mes alarmes en voyant la comtesse pâle et maigrie; je connaissais le ravage que pouvait faire un geste d'étonnement, et n'exprimai que du plaisir en la voyant. La grande nouvelle pour nous fut: «--Vous aurez de la glace!» Elle s'était souvent dépitée l'année dernière de ne pas avoir d'eau assez fraîche pour moi qui, n'ayant pas d'autre boisson, l'aimais glacée. Dieu sait au prix de combien d'importunités elle avait fait construire une glacière! Vous savez mieux que personne qu'il suffit à l'amour, d'un mot, d'un regard, d'une inflexion de voix, d'une attention légère en apparence; son plus beau privilége est de se prouver par lui-même. Hé! bien, son mot, son regard, son plaisir me révélèrent l'étendue de ses sentiments, comme je lui avais naguère dit tous les miens par ma conduite au trictrac. Mais les naïfs témoignages de sa tendresse abondèrent: le septième jour après mon arrivée, elle redevint fraîche; elle pétilla de santé, de joie et de jeunesse; je retrouvai mon cher lys embelli, mieux épanoui, de même que je trouvai mes trésors de cœur augmentés. N'est-ce pas seulement chez les petits esprits, ou dans les cœurs vulgaires, que l'absence amoindrit les sentiments, efface les traits de l'âme et diminue les beautés de la personne aimée? Pour les imaginations ardentes, pour les êtres chez lesquels l'enthousiasme passe dans le sang, le teint d'une pourpre nouvelle, et chez qui la passion prend les formes de la constance, l'absence n'a-t-elle pas l'effet des supplices qui raffermissaient la foi des premiers chrétiens, et leur rendaient Dieu visible? N'existe-t-il pas chez un cœur rempli d'amour des souhaits incessants qui donnent plus de prix aux formes désirées en les faisant entrevoir colorées par le feu des rêves? n'éprouve-t-on pas des irritations qui communiquent le beau de l'idéal aux traits adorés en les chargeant de pensées? Le passé, repris souvenir à souvenir, s'agrandit; l'avenir se meuble d'espérances. Entre deux cœurs où surabondent ces nuages électriques, une première entrevue devint alors comme un bienfaisant orage qui ravive la terre et la féconde en y portant les subites lumières de la foudre. Combien de plaisirs suaves ne goûtai-je pas en voyant que chez nous ces pensers, ces ressentiments étaient réciproques? De quel œil charmé je suivis les progrès du bonheur chez Henriette! Une femme qui revit sous les regards de l'aimé donne peut-être une plus grande preuve de sentiment que celle qui meurt tuée par un doute, ou séchée sur sa tige, faute de sève; je ne sais qui des deux est la plus touchante. La renaissance de madame de Mortsauf fut naturelle, comme les effets du mois de mai sur les prairies, comme ceux du soleil et de l'onde sur les fleurs abattues. Comme notre vallée d'amour, Henriette avait eu son hiver, elle renaissait comme elle au printemps. Avant le dîner, nous descendîmes sur notre chère terrasse. Là, tout en caressant la tête de son pauvre enfant, devenu plus débile que je ne l'avais vu, qui marchait aux flancs de sa mère, silencieux comme s'il couvait encore une maladie, elle me raconta ses nuits passées au chevet du malade.--Durant ces trois mois, elle avait, disait-elle, vécu d'une vie tout intérieure; elle avait habité comme un palais sombre en craignant d'entrer en de somptueux appartements où brillaient des lumières, où se donnaient des fêtes à elle interdites, et à la porte desquels elle se tenait, un œil à son enfant, l'autre sur une figure indistincte, une oreille pour écouter les douleurs, une autre pour entendre une voix. Elle disait des poésies suggérées par la solitude, comme aucun poète n'en a jamais inventé; mais tout cela naïvement, sans savoir qu'il y eût le moindre vestige d'amour, ni trace de voluptueuse pensée, ni poésie orientalement suave, comme une rose du Frangistan. Quand le comte nous rejoignit, elle continua du même ton, en femme fière d'elle-même, qui peut jeter un regard d'orgueil à son mari, et mettre sans rougir un baiser sur le front de son fils. Elle avait beaucoup prié, elle avait tenu Jacques pendant des nuits entières sous ses mains jointes, ne voulant pas qu'il mourût.|Balzac
En bonne conspiratrice, madame Camusot regarda du côté de la maison de du Croisier afin de rompre le tête-à-tête au cas où quelqu'un en sortirait: mais elle jugeait avec raison les ennemis occupés à discuter l'incident qu'elle avait jeté à travers leurs plans. Chesnel entraîna le juge dans un coin sombre, le long du mur, et s'approcha de son oreille.|Balzac
--Oui, vivre! dit-elle en me faisant lever et s'appuyant sur moi, vivre de réalités et non de mensonges. Tout a été mensonge dans ma vie, je les ai comptées depuis quelques jours, ces impostures. Est-il possible que je meure, moi qui n'ai pas vécu? moi qui ne suis jamais allée chercher quelqu'un dans une lande? Elle s'arrêta, parut écouter, et sentit à travers les murs je ne sais quelle odeur.--Félix! les vendangeuses vont dîner, et moi, moi, dit-elle d'une voix d'enfant, qui suis la maîtresse, j'ai faim. Il en est ainsi de l'amour, elles sont heureuses, elles!|Balzac
--C'est beaucoup, dit-elle, mais je suis moins petite que vous ne le croyez. Monsieur de Mortsauf m'appelle Blanche. Une seule personne au monde, celle que j'ai le plus aimée, mon adorable tante, me nommait Henriette. Je redeviendrai donc Henriette pour vous.|Balzac
--Si cela est, lui dis-je, apprenez que tout ce que je puis avoir de grand en moi vient de vous. Ne savez-vous donc plus que je suis votre ouvrage?|Balzac
--Messieurs, dit le juge, quand l'Instruction serait conduite dans le sens favorable à l'innocence du jeune comte, puis-je répondre du jugement à intervenir? Monsieur Chesnel et toi, ma bonne, vous connaissez les dispositions de monsieur le Président.|Balzac
Ce n'était pas sans intention que le chevalier de Valois envoyait Suzanne chez du Bousquier. Le libéral et le royaliste s'étaient mutuellement devinés malgré la savante dissimulation avec laquelle ils cachaient leur commune espérance à toute la ville. Ces deux vieux garçons étaient rivaux. Chacun d'eux avait formé le plan d'épouser cette demoiselle Cormon de qui monsieur de Valois venait de parler à Suzanne. Tous deux blottis dans leur idée, caparaçonnés d'indifférence, attendaient le moment où quelque hasard leur livrerait cette vieille fille. Ainsi, quand même ces deux célibataires n'auraient pas été séparés par toute la distance que mettaient entre eux les systèmes desquels ils offraient une vivante expression, leur rivalité en eût encore fait deux ennemis. Les époques déteignent sur les hommes qui les traversent. Ces deux personnages prouvaient la vérité de cet axiome par l'opposition des teintes historiques empreintes dans leurs physionomies, dans leurs discours, leurs idées, leurs costumes. L'un, abrupte, énergique, à manières larges et saccadées, à parole brève et rude, noir de ton, de chevelure, de regard, terrible en apparence, impuissant en réalité comme une insurrection, représentait bien la République. L'autre, doux et poli, élégant, soigné, atteignant à son but par les lents mais infaillibles moyens de la diplomatie, fidèle au goût, était une image de l'ancienne courtisanerie. Ces deux ennemis se rencontraient presque tous les soirs sur le même terrain. La guerre était courtoise et bénigne chez le chevalier, mais du Bousquier y mettait moins de formes, tout en gardant les convenances voulues par la société, car il ne voulait pas se faire chasser de la place. Eux seuls, ils se comprenaient bien. Malgré la finesse d'observation que les gens de province portent sur les petits intérêts au centre desquels ils vivent, personne ne se doutait de la rivalité de ces deux hommes. Monsieur le chevalier de Valois occupait une assiette supérieure, il n'avait jamais demandé la main de mademoiselle Cormon; tandis que du Bousquier, qui s'était mis sur les rangs après son échec dans la maison de Gordes, avait été refusé. Mais le chevalier supposait encore de grandes chances à son rival pour lui porter un coup de Jarnac si profondément enfoncé avec une lame trempée et préparée comme l'était Suzanne. Le chevalier avait jeté la sonde dans les eaux de du Bousquier; et, comme on va le voir, il ne s'était trompé dans aucune de ses conjectures.|Balzac
Cette scène s'était passée un mardi, j'attendis jusqu'au dimanche sans passer l'Indre dans mes promenades. Pendant ces cinq jours, de grands événements arrivèrent à Clochegourde. Le comte reçut le brevet de maréchal-de-camp, la croix de Saint-Louis, et une pension de quatre mille francs. Le duc de Lenoncourt-Givry, nommé pair de France, recouvra deux forêts, reprit son service à la cour, et sa femme rentra dans ses biens non vendus qui avaient fait partie du domaine de la couronne impériale. La comtesse de Mortsauf devenait ainsi l'une des plus riches héritières du Maine. Sa mère était venue lui apporter cent mille francs économisés sur les revenus de Givry, le montant de sa dot qui n'avait point été payée, et dont le comte ne parlait jamais, malgré sa détresse. Dans les choses de la vie extérieure, la conduite de cet homme attestait le plus fier de tous les désintéressements. En joignant à cette somme ses économies, le comte pouvait acheter deux domaines voisins qui valaient environ neuf mille livres de rente. Son fils devant succéder à la pairie de son grand-père, il pensa tout à coup à lui constituer un majorat qui se composerait de la fortune territoriale des deux familles sans nuire à Madeleine, à laquelle la faveur du duc de Lenoncourt ferait sans doute faire un beau mariage. Ces arrangements et ce bonheur jetèrent quelque baume sur les plaies de l'émigré. La duchesse de Lenoncourt à Clochegourde fut un événement dans le pays. Je songeais douloureusement que cette femme était une grande dame, et j'aperçus alors dans sa fille l'esprit de caste que couvrait à mes yeux la noblesse de ses sentiments. Qu'étais-je, moi pauvre, sans autre avenir que mon courage et mes facultés? Je ne pensais aux conséquences de la restauration, ni pour moi, ni pour les autres. Le dimanche, de la chapelle réservée où j'étais à l'église avec monsieur, madame de Chessel et l'abbé de Quélus, je lançais des regards avides sur une autre chapelle latérale où se trouvaient la duchesse et sa fille, le comte et les enfants. Le chapeau de paille qui me cachait mon idole ne vacilla pas, et cet oubli de moi sembla m'attacher plus vivement que tout le passé. Cette grande Henriette de Lenoncourt, qui maintenant était ma chère Henriette, et de qui je voulais fleurir la vie, priait avec ardeur; la foi communiquait à son attitude je ne sais quoi d'abîmé, de prosterné, une pose de statue religieuse, qui me pénétra.|Balzac
--Je suis rouge, Josette! dit-elle en allant se regarder dans une glace dont le tain tombait et qui lui offrit l'image de ses traits doublement renversés. Mon Dieu! pensa mademoiselle Cormon, si j'allais être laide!--Allons, Josette, allons, ma fille, habille-moi. Je veux être prête avant que Jacquelin n'ait attelé Pénélope. Si tu ne peux remettre mes paquets dans la voiture, je les laisserai ici, plutôt que de perdre une minute.|Balzac
Le surlendemain, par une fraîche matinée d'automne, nous accompagnâmes la comtesse à sa dernière demeure. Elle était portée par le vieux piqueur, les deux Martineau et le mari de Manette. Nous descendîmes par le chemin que j'avais si joyeusement monté le jour où je la retrouvai; nous traversâmes la vallée de l'Indre pour arriver au petit cimetière de Saché; pauvre cimetière de village, situé au revers de l'église, sur la croupe d'une colline, et où par humilité chrétienne elle voulut être enterrée avec une simple croix de bois noir, comme une pauvre femme des champs, avait-elle dit. Lorsque du milieu de la vallée, j'aperçus l'église du bourg et la place du cimetière, je fus saisi d'un frisson convulsif. Hélas! nous avons tous dans la vie un Golgotha où nous laissons nos trente-trois premières années en recevant un coup de lance au cœur, en sentant sur notre tête la couronne d'épines qui remplace la couronne de roses: cette colline devait être pour moi le mont des expiations. Nous étions suivis d'une foule immense accourue pour dire les regrets de cette vallée où elle avait enterré dans le silence une foule de belles actions. On sut par Manette, sa confidente, que pour secourir les pauvres elle économisait sur sa toilette, quand ses épargnes ne suffisaient plus. C'était des enfants nus habillés, des layettes envoyées, des mères secourues, des sacs de blé payés aux meuniers en hiver pour des vieillards impotents, une vache donnée à propos à quelque pauvre ménage; enfin les œuvres de la chrétienne, de la mère et de la châtelaine, puis des dots offertes à propos pour unir des couples qui s'aimaient, et des remplacements payés à des jeunes gens tombés au sort, touchantes offrandes de la femme aimante qui disait:--_Le bonheur des autres est la consolation de ceux qui ne peuvent plus être heureux._ Ces choses contées à toutes les veillées depuis trois jours avaient rendu la foule immense. Je marchais avec Jacques et les deux abbés derrière le cercueil. Suivant l'usage, ni Madeleine, ni le comte n'étaient avec nous, ils demeuraient seuls à Clochegourde. Manette voulut absolument venir.|Balzac
